,incident_id,title,short_desc,date,location,tags,lat,lon,geom,locality,town,state,country
0,incident_13635, Report on facebook ," I'm a 58 year old woman and not used to seeing such happenings, even though I have had my share of being groped, touched inappropriately, felt...  
						  More Information »
« Less Information
",2020-10-22 18:28:00,"Dhaula Kuan, Dhaula Kuan Enclave I, Dhaula Kuan, New Delhi, Delhi 110010, India",Indecent exposure,28.5956381,77.16284040000001,"28.5956381,77.16284040000001",New Delhi,,Delhi,India
1,incident_13625, cyber bully ," There is a facebook group of people who bully and harass people of group. They invite people by befriending them and they shame them and bully...  
						  More Information »
« Less Information
",2020-06-21 11:45:00,"delhi green park 16 delhi green park 16, Pocket G-27, Sector 3G, Rohini, Delhi, 110085, India",Online Harassment,28.7041097,77.10248890000001,"28.7041097,77.10248890000001",Delhi,,Delhi,India
2,incident_13618, Sexual harassment ," a boy with whom I was in relationship with called me at a place and beat me very badly. He had been harassing me for long time. That he slapped...  
						  More Information »
« Less Information
",2020-06-16 15:00:00,"Dwarka, Dwarka, Gujarat 361335, India",Touching /Groping,22.244197500000002,68.96845619999999,"22.244197500000002,68.96845619999999",Dwarka,,Gujarat,India
3,incident_13620, Domestic Violence ," My husband and my in laws trouble me a lot for money (dowry)  
						  More Information »
« Less Information
",2020-06-10 20:00:00,"Unnamed Road, Civil Line, Tikamgarh, Madhya Pradesh 472001, India",Domestic Violence,24.7536586,78.83025909999998,"24.7536586,78.83025909999998",Tikamgarh,,Madhya Pradesh,India
4,incident_13619, Domestic Violence ," My married pregnant cousin died in suspicious circumstances. we doubt it is not suicide but torture and attempt to murder by in laws.  
						  More Information »
« Less Information
",2020-06-10 12:19:00,"ADB PWD Colony, Sector 16A, Faridabad, Haryana 121002, India",Domestic Violence,28.408305900000002,77.3173656,"28.408305900000002,77.3173656",Faridabad,,Haryana,India
5,incident_13466, Stalking ," I was stalked in this street and cat-called.  
						  More Information »
« Less Information
",2020-05-20 14:00:00,"45, Nagarabhavi Main Rd, Huchappa Layout, Govindaraja Nagar Ward, Shivananda Nagar, Vijayanagar, Bengaluru, Karnataka 560072, India",Stalking,12.972033099999999,77.52837029999998,"12.972033099999999,77.52837029999998",Bengaluru,,Karnataka,India
6,incident_13621, Domestic Violence ," My father and brother repeatedly stopped me from studying. I wanted to study further. I faced continuous harassment from them to leave study...  
						  More Information »
« Less Information
",2020-05-12 20:00:00,"Bihar - Mokama Rd, Laranpur, Bihar 801303, India",Domestic Violence,25.0958605,85.314759,"25.0958605,85.314759",Laranpur,,Bihar,India
7,incident_13616, Domestic Violence ," My husband says bad words to me. doubts on my character. He keeps abusing me. 
He is physically handicapped and nor earning. 
There is no physical...  
						  More Information »
« Less Information
",2020-05-11 15:00:00,"177, Okhla Head Rd, Okhla Village, Okhla, New Delhi, Delhi 110025, India",Domestic Violence,28.5636896,77.29144889999998,"28.5636896,77.29144889999998",New Delhi,,Delhi,India
8,incident_13557, Community Kitchen ," Annapoorna Janakeeya Hotel, St.Mathews Road,Vennala	Free or subsidised food by district administration	9567529849	http://kudumbashree.org/pages/826...  
						  More Information »
« Less Information
",2020-05-08 15:06:00,"Aroor - Thoppumpady Rd, Valummel, Kochi, Kerala 682005, India",North East India Report,9.9301466,76.2686397,"9.9301466,76.2686397",Kochi,,Kerala,India
9,incident_13617, Domestic Violence ," My husband and mother in law beat me. they dont even give me and kids some proper drinking water. They broke my maternal things too.  
						  More Information »
« Less Information
",2020-04-27 22:00:00,"225, near Sundar Public School, Pocket C, Sarita Vihar, New Delhi, Delhi 110076, India",Domestic Violence,28.534882500000002,77.29734049999998,"28.534882500000002,77.29734049999998",New Delhi,,Delhi,India
10,incident_13615, Domestic Violence ," I am living with my parents in lockdown. They are harassing me. beating me, not allowing me to study.. They want me to get married by their...  
						  More Information »
« Less Information
",2020-04-08 10:38:00,"delhi green park 16 delhi green park 16, Pocket G-27, Sector 3G, Rohini, Delhi, 110085, India",Domestic Violence,28.7041097,77.10248890000001,"28.7041097,77.10248890000001",Delhi,,Delhi,India
11,incident_12319, Groped near elphinstone road station ," groped in the middle of the road  
						  More Information »
« Less Information
",2020-03-13 15:01:00,"Jhaveri Building, Jagannath Bhatankar Marg, Krishna Nagar, Parel, Mumbai, Maharashtra 400012, India",Touching /Groping,19.0075257,72.8359929,"19.0075257,72.8359929",Mumbai,,Maharashtra,India
12,incident_12315, Stalking ," I go to the race course for early morning runs. On multiple occasions I have noticed a man following us while we run. Once he followed us on...  
						  More Information »
« Less Information
",2020-03-04 07:00:00,"Camp, Pune, Maharashtra, India",Stalking,18.512230600000002,73.88601,"18.512230600000002,73.88601",Pune,,Maharashtra,India
13,incident_13629, Man at the bar ," A man sat down with me and my friend at the table and started commenting about my looks and when asked to be left alone he started touching...  
						  More Information »
« Less Information
",2020-02-28 21:00:00,"Bunsenstraße 15, 34127 Kassel, Deutschland",Commenting,51.328971700000004,9.501830300000002,"51.328971700000004,9.501830300000002",Kassel,,Hessen,Germany
14,incident_12270, IOI City Mall: restaurant ," The harasser (a guy) groped my boobs and butt for almost a week while we were working as servers. I resigned a week later.  
						  More Information »
« Less Information
",2020-01-15 16:00:00,"Ioi Resort, Putrajaya, Selangor, Malaysia",Touching /Groping,2.9680310000000003,101.70751,"2.9680310000000003,101.70751",Putrajaya,,Selangor,Malaysia
15,incident_12311, Eve teasing ," Bus eve teasing  
						  More Information »
« Less Information
",2020-01-10 10:00:00,"26, Electronic City Flyover, BTM Phase 1, Electronics City Phase 1, Electronic City, Bengaluru, Karnataka 560100, India",Touching /Groping,12.845557099999999,77.6677642,"12.845557099999999,77.6677642",Bengaluru,,Karnataka,India
16,incident_12256, stalking ," stalking near bandra station  
						  More Information »
« Less Information
",2019-12-24 15:00:00,"Unit 2, Kher Nagar Rd No 4, Kherwadi, Bandra East, Mumbai, Maharashtra 400051, India",Stalking,19.059143,72.845013,"19.059143,72.845013",Mumbai,,Maharashtra,India
17,incident_12255, stalking ," stalking near bandra station  
						  More Information »
« Less Information
",2019-12-24 15:00:00,"Unit 2, Kher Nagar Rd No 4, Kherwadi, Bandra East, Mumbai, Maharashtra 400051, India",Stalking,19.059143,72.845013,"19.059143,72.845013",Mumbai,,Maharashtra,India
18,incident_12254, Stalking near raheja college ," Two guys stalked me on my way to college  
						  More Information »
« Less Information
",2019-12-22 23:00:00,"Unit 2, Kher Nagar Rd No 4, Kherwadi, Bandra East, Mumbai, Maharashtra 400051, India",Stalking,19.059143,72.845013,"19.059143,72.845013",Mumbai,,Maharashtra,India
19,incident_12298, KTM - publicly touched ," An Indian man stand closely to me; from back and tried to grope my butt but luckily i was carrying a backpack  
						  More Information »
« Less Information
",2019-11-25 18:00:00,"Kuala Lumpur Station, Kampung Attap, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Touching /Groping,3.1396129,101.693375,"3.1396129,101.693375",Kuala Lumpur,,Wilayah Persekutuan Kuala Lumpur,Malaysia
20,incident_12282, LRT or Mall in sunway/ KL ," I was walking in the mall or on the streets, and a lot men tend to stare unnecessarily. It's not that I even wear provocative clothes, but because...  
						  More Information »
« Less Information
",2019-11-25 16:00:00,"3, Jalan PJS 11/15, Bandar Sunway, 47500 Subang Jaya, Selangor, Malaysia",Ogling/Facial Expressions/Staring,3.0727104,101.60788609999999,"3.0727104,101.60788609999999",Petaling Jaya,,Selangor,Malaysia
21,incident_12265, Catcalling ," Catcalling me even I ignored them  
						  More Information »
« Less Information
",2019-11-11 11:00:00,"Persiaran Kolej, Bandar Seri Putra, 43000 Kajang, Selangor, Malaysia",Catcalls/Whistles,2.8895234,101.7912857,"2.8895234,101.7912857",Kajang,,Selangor,Malaysia
22,incident_12261, Basement carpark ," I was locked in the car with the guy in a basement carpark. He forced kiss my neck and touched my body  
						  More Information »
« Less Information
",2019-11-08 15:00:00,"Ss 16, Subang Jaya, Selangor, Malaysia",Touching /Groping,3.081753,101.5840681,"3.081753,101.5840681",Subang Jaya,,Selangor,Malaysia
23,incident_12268, LRT Universiti: Harrassed ," Some guy touching a woman without consent. Suddenly the woman scream and starts crying.  
						  More Information »
« Less Information
",2019-11-07 11:00:00,"Federal Hwy, 59100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Touching /Groping,3.1147383,101.6684812,"3.1147383,101.6684812",Kuala Lumpur,,Wilayah Persekutuan Kuala Lumpur,Malaysia
24,incident_12286, Nadayu residence ," They catcalled me.  
						  More Information »
« Less Information
",2019-10-25 21:00:00,"1, Jalan PJS 11/7, Bandar Sunway, 47500 Petaling Jaya, Selangor, Malaysia",Catcalls/Whistles,3.0698011000000003,101.60385129999999,"3.0698011000000003,101.60385129999999",Petaling Jaya,,Selangor,Malaysia
25,incident_12266," Harrassed, without consent "," He touch my shoulder while driving and touch my lips without any purpose.  
						  More Information »
« Less Information
",2019-10-18 13:00:00,"Dato' Keramat, Kampung Datuk Keramat, 54000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Touching /Groping,3.165294,101.731971,"3.165294,101.731971",Kuala Lumpur,,Federal Territory of Kuala Lumpur,Malaysia
26,incident_12303, Sexual invites ," There was this guy who catcalled my friend and invited us to go clubbing with him at the Bukit Bintang MRT station, we ignored him but he proceed...  
						  More Information »
« Less Information
",2019-10-14 19:00:00,"103, Jalan Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Sexual Invites,3.1462725,101.7109333,"3.1462725,101.7109333",Kuala Lumpur,,Wilayah Persekutuan Kuala Lumpur,Malaysia
27,incident_12240, Creep in a Truck ," I was walking. Dark Charcoal grey truck, license plate AL32**9(?)* with tinted windows slowed down and then turned and went down a short dead...  
						  More Information »
« Less Information
",2019-10-12 11:00:00,"Alexandria Bounty Community Garden, 364 Simcoe St N, Oshawa, ON L1G 4T6, Canada",Others,43.90701,-78.8680388,"43.90701,-78.8680388",Oshawa,,Ontario,Canada
28,incident_12277, From bus ride to mall ," A group of 3 guys followed me from my ride in a bus to paradigm mall. One of the guys took a picture of me without my consent and followed me...  
						  More Information »
« Less Information
",2019-10-11 16:00:00,"Paradigm Mall, 1, Jalan SS 7/28, Ss 3, 47301 Petaling Jaya, Selangor, Malaysia",Stalking,3.1051171,101.59597009999999,"3.1051171,101.59597009999999",Petaling Jaya,,Selangor,Malaysia
29,incident_12260, Public indecent exposure ," He pulled out his penis and begged for an oral sex. He then desperately offer me money for it.  
						  More Information »
« Less Information
",2019-10-05 17:00:00,"33, Jalan Teknologi, Pju 5 Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",Indecent exposure,3.1473993,101.5749744,"3.1473993,101.5749744",Petaling Jaya,,Selangor,Malaysia
30,incident_13160, Groped in the middle of the road ," Groped in the middle of the road  
						  More Information »
« Less Information
",2019-10-01 20:00:00,"Jhaveri Building, Jagannath Bhatankar Marg, Krishna Nagar, Parel, Mumbai, Maharashtra 400012, India",Touching /Groping,19.0075257,72.8359929,"19.0075257,72.8359929",Mumbai,,Maharashtra,India
31,incident_12237, Snatching of mobile ," I was talking by mobile near popular juice in the evening.two man came on scooty and snatched my one plus 7 navy blue mobile.
Police is doing...  
						  More Information »
« Less Information
",2019-09-16 18:00:00,"78, Bada Bazar Rd, Block 54, Rajinder Nagar, New Delhi, Delhi 110060, India",Others,28.640484999999998,77.184609,"28.640484999999998,77.184609",New Delhi,,Delhi,India
32,incident_12236, Snatching of mobile ," I was talking by mobile near popular juice in the evening.two man came on scooty and snatched my one plus 7 navy blue mobile.
Police is doing...  
						  More Information »
« Less Information
",2019-09-16 18:00:00,"78, Bada Bazar Rd, Block 54, Rajinder Nagar, New Delhi, Delhi 110060, India",Others,28.640484999999998,77.184609,"28.640484999999998,77.184609",New Delhi,,Delhi,India
33,incident_12269, Catcalled while crossing road ," Crossing the road one day with my friends and lorry driver honked and catcalled us  
						  More Information »
« Less Information
",2019-09-12 16:00:00,"9, Jalan Maxwell, Pusat Bandar Rawang, 48000 Rawang, Selangor, Malaysia",Catcalls/Whistles,3.3205519999999997,101.575999,"3.3205519999999997,101.575999",Rawang,,Selangor,Malaysia
34,incident_12280, Someone catcalled a girl ," A girl walk passed and someone started cat calling.  
						  More Information »
« Less Information
",2019-09-12 12:00:00,"Jalan Anjung U8/34, Bukit Jelutong, 40150 Shah Alam, Selangor, Malaysia",Catcalls/Whistles,3.1076297999999998,101.52873000000001,"3.1076297999999998,101.52873000000001",Shah Alam,,Selangor,Malaysia
35,incident_12275, LRT USJ 7 ," i was going down the stairs and a man skipped past me, pretending to be on the phone on one hand while taking the advantage to touch my butt...  
						  More Information »
« Less Information
",2019-09-10 11:00:00,"Persiaran Kewajipan, Usj 6, 47600 Subang Jaya, Selangor, Malaysia",Touching /Groping,3.0555553,101.5918573,"3.0555553,101.5918573",Subang Jaya,,Selangor,Malaysia
36,incident_12239, Commenting ," I usually walk through this lane around 9 am in the morning as I go to work. It is like a village road. As I was walking through I noticed a...  
						  More Information »
« Less Information
",2019-09-06 09:00:00,"Bahirat Patil Complex, Shivajinagar, 1090B, Hare Krishna Mandir Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016, India",Commenting,18.5326292,73.836587,"18.5326292,73.836587",Pune,,Maharashtra,India
37,incident_12238, Commenting ," At around 9 am in the morning, I was walking through the lane. It is like a little village road even though in the city. A group of boys standing...  
						  More Information »
« Less Information
",2019-09-06 09:00:00,"Bahirat Patil Complex, Shivajinagar, 1090B, Hare Krishna Mandir Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016, India",Commenting,18.5326292,73.836587,"18.5326292,73.836587",Pune,,Maharashtra,India
38,incident_12235, SEX ADDICT ," He is an insatiable sex Addict who manipulated and seduces or sexually assaults HUNDREDS of naive women and men that he meets online and at...  
						  More Information »
« Less Information
",2019-09-01 18:30:00,"21038 Kirkland Woods Dr, Houston, TX 77095, USA",Ogling/Facial Expressions/Staring,29.9250284,-95.635506,"29.9250284,-95.635506",Houston,,Texas,United States
39,incident_12291, LRT Puchong Line ," I was in the lrt and a man duduk beside me and like turned his body slightly facing me and just pandang i. so I looked back at him, buat eye...  
						  More Information »
« Less Information
",2019-08-17 15:00:00,"Pusat Bandar Puchong, Pusat Bandar Puchong, 47100 Puchong, Selangor, Malaysia",Ogling/Facial Expressions/Staring,3.034935,101.6160451,"3.034935,101.6160451",Puchong,,Selangor,Malaysia
40,incident_12287, Catcalled while passing by ," I was walking to my car and 2 guys driving past winded down their window & whistled at me and said I love you. I ignored them and walked off.  
						  More Information »
« Less Information
",2019-08-14 21:00:00,"18, Jalan SS 15/4, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Catcalls/Whistles,3.0752729,101.5869793,"3.0752729,101.5869793",Subang Jaya,,Selangor,Malaysia
41,incident_12273, Filming / taking pics ," at first he was playing his phone (games). but then he started to look at me. at the time he start to recorded me, i know because the way he...  
						  More Information »
« Less Information
",2019-08-12 14:00:00,"197, Jalan 8/1, Seksyen 8, 43650 Bandar Baru Bangi, Selangor, Malaysia",Taking pictures,2.9627508,101.7580416,"2.9627508,101.7580416",Bandar Baru Bangi,,Selangor,Malaysia
42,incident_12290, Near parking area ," was waiting to cross the road at the traffic light. The man was in a lorry & he stopped and started commenting about my outfit.  
						  More Information »
« Less Information
",2019-08-11 13:00:00,"Ss 13, 47500 Subang Jaya, Selangor, Malaysia",Commenting,3.067409,101.5936762,"3.067409,101.5936762",Subang Jaya,,Selangor,Malaysia
43,incident_12301, UITM: catcalled ," I was walking home from a camp and someone from the college i was walking pass started making weird comments  
						  More Information »
« Less Information
",2019-08-10 10:00:00,"40450 Shah Alam, Selangor, Malaysia",Catcalls/Whistles,3.0670632999999996,101.5016761,"3.0670632999999996,101.5016761",Shah Alam,,Selangor,Malaysia
44,incident_12295," Shop lots, mechanics "," the mechanics working at the car shops often catcall my friends and i whenever we walk pass by and most of the times they stare for a while...  
						  More Information »
« Less Information
",2019-08-03 16:00:00,"25, Jalan PJS 11/24, Bandar Sunway, 47500 Petaling Jaya, Selangor, Malaysia",Catcalls/Whistles,3.067022,101.60140899999999,"3.067022,101.60140899999999",Petaling Jaya,,Selangor,Malaysia
45,incident_13161, Sexual harassment by orthodontist ," I reported it to my parents and they had to get my dentist changed  
						  More Information »
« Less Information
",2019-08-02 11:00:00,"24, Ramakanta Mistri Ln, Cossipore, Newland, College Square, Kolkata, West Bengal 700073, India",Commenting,22.572646,88.36389500000001,"22.572646,88.36389500000001",Kolkata,,West Bengal,India
46,incident_12230, Verbal harassment ," Non-transit-user asking personal/contact information (name, in school, where/what studying, etc), only ceased when learned I had a [pretend]...  
						  More Information »
« Less Information
",2019-07-31 17:00:00,"5501 S Ashland Ave, Chicago, IL 60636, USA",Ogling/Facial Expressions/Staring,41.7934668,-87.66416439999998,"41.7934668,-87.66416439999998",Chicago,,Illinois,United States
47,incident_12241, Flashing on the skywalk ," I was walking on the skywalk of the Grant Road Railway Station when a man unzipped his pants, popped out his penis and dangled it in front of...  
						  More Information »
« Less Information
",2019-07-10 20:30:00,"Frere Bridge, Grant Road West, Zoroastrian Colony, Grant Road, Mumbai, Maharashtra 400007",Indecent exposure,18.9619672,72.8156346,"18.9619672,72.8156346",Mumbai,,Maharashtra,India
48,incident_12293, Catcalled ," walked pass a group of guys, catcalls and called us to go back, constant whistles. We sprinted across after  
						  More Information »
« Less Information
",2019-07-10 14:00:00,"Stesen Sentral Kuala Lumpur, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Catcalls/Whistles,3.1343384999999997,101.68633709999999,"3.1343384999999997,101.68633709999999",Kuala Lumpur,,Wilayah Persekutuan Kuala Lumpur,Malaysia
49,incident_12267, LRT Setiawangsa ," The coloured guy straight up held his phone in front of my face and took some pictures. After he has done that he stared at me for a long time....  
						  More Information »
« Less Information
",2019-07-10 10:00:00,"Jalan Jelatek, 54200 Kuala Lumpur, Selangor, Malaysia",Taking pictures,3.1693700000000002,101.735,"3.1693700000000002,101.735",Kuala Lumpur,,Wilayah Persekutuan Kuala Lumpur,Malaysia
50,incident_12296, Sunway Pyramid ," Too many times to count honestly. One time a person came up to me and was standing too close for comfort and I went by him and he started following...  
						  More Information »
« Less Information
",2019-07-05 19:00:00,"3, Jalan PJS 11/15, Bandar Sunway, 47500 Subang Jaya, Selangor, Malaysia",Stalking,3.0727104,101.60788609999999,"3.0727104,101.60788609999999",Petaling Jaya,,Selangor,Malaysia
51,incident_12259, Indecent Exposure ," Man with no pants.  
						  More Information »
« Less Information
",2019-07-02 15:00:00,"42 7th Ave, Brooklyn, NY 11217, USA",Indecent exposure,40.676713,-73.97428599999998,"40.676713,-73.97428599999998",Petaling Jaya,,New York,United States
52,incident_12279, Catcalled while walking ," I was walking to work when I heard a man cat-called from a building nearby. Another man also whistled and greeted me under his breath within...  
						  More Information »
« Less Information
",2019-07-02 13:00:00,"8, Jalan SS 13/6, Subang Jaya Industrial Estate, 47500 Subang Jaya, Selangor, Malaysia",Catcalls/Whistles,3.0671667,101.60025590000001,"3.0671667,101.60025590000001",Subang Jaya,,Selangor,Malaysia
53,incident_13162, Groped ," Groped on a bus  
						  More Information »
« Less Information
",2019-06-14 16:00:00,"Unnamed Road, Mayapuri Industrial Area Phase II, Mayapuri, New Delhi, Delhi 110064, India",Ogling/Facial Expressions/Staring,28.612080600000002,77.1125325,"28.612080600000002,77.1125325",New Delhi,,Delhi,India
54,incident_12278, In the car ," My colleague pernah raba i waktu dalam kereta masa kami otw utk buat kerja malam malam. But he doesnt feel bad about it and even ask for a kiss...  
						  More Information »
« Less Information
",2019-06-12 23:00:00,"36, K8, Bandar Alor Setar, 05460 Alor Setar, Kedah, Malaysia",Touching /Groping,6.116362400000001,100.3675687,"6.116362400000001,100.3675687",Alor Setar,,Kedah,Malaysia
55,incident_12264, Walking back home ," Was on the way back home and i saw a bunch of middle aged men sitting around a table , i took out my phone just so i looked busy in case and...  
						  More Information »
« Less Information
",2019-06-10 11:00:00,"19, Jalan Khatib Koyan, Kampung Baru, 50300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Catcalls/Whistles,3.1592567000000003,101.7029164,"3.1592567000000003,101.7029164",Kuala Lumpur,,Wilayah Persekutuan Kuala Lumpur,Malaysia
56,incident_12283, Catcalled when walking ," While walking, with friends,  always get catcalls  
						  More Information »
« Less Information
",2019-06-02 18:00:00,"Jalan Raya Barat, Kawasan 1, 41100 Klang, Selangor, Malaysia",Catcalls/Whistles,3.0459574000000003,101.44386690000002,"3.0459574000000003,101.44386690000002",Klang,,Selangor,Malaysia
57,incident_12306, Indirectly harassed ," Not touching by hand but he touch by pen at my back parts  
						  More Information »
« Less Information
",2019-06-02 12:00:00,"3, Jalan Aluminium 7/27, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",Touching /Groping,3.074386,101.49351740000002,"3.074386,101.49351740000002",Shah Alam,,Selangor,Malaysia
58,incident_12152, touching ," My school auto driver always use to stare at me or try to talk to me whenever I alone in auto. He also tries to touch me. I complained it to...  
						  More Information »
« Less Information
",2019-05-27 15:00:00,"Chanakya Puri, Danapur Nizamat, Patna, Bihar 801503, India",Touching /Groping,25.625227,85.05322120000001,"25.625227,85.05322120000001",Danapur,,Bihar,India
59,incident_12149, whistling ," I was in market with my mom. There I saw a man was sitting beside a shop and he was continuously staring a girl. After sometime he started whistling...  
						  More Information »
« Less Information
",2019-05-17 19:00:00,"Near Nissan Showroom, Bailey Rd, Patna, Bihar 801503, India",Catcalls/Whistles,25.620210999999998,85.044895,"25.620210999999998,85.044895",Danapur,,Bihar,India
60,incident_12213, sexual invite ," there is a girl whom boys have been writing a letter to her and putting in her bag  
						  More Information »
« Less Information
",2019-05-15 15:03:00,"Makina, Nairobi, Kenya",Sexual Invites,-1.3084665,36.783297,"-1.3084665,36.783297",Nairobi,,Nairobi County,Kenya
61,incident_12281, LRT Klcc ," While I was standing in the lrt station, I felt someone grabbed my back firmly. My girlfriend told me that it was a guy.  
						  More Information »
« Less Information
",2019-05-14 17:00:00,"Wisma Central, 147, Jalan Ampang, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Touching /Groping,3.1587907000000004,101.71448000000001,"3.1587907000000004,101.71448000000001",Kuala Lumpur,,Wilayah Persekutuan Kuala Lumpur,Malaysia
62,incident_12199, sexual invite ," there is  a girl who is being disturbed y a boy in the school  
						  More Information »
« Less Information
",2019-05-14 14:13:00,"Makina, Nairobi, Kenya",Sexual Invites,-1.3084665,36.783297,"-1.3084665,36.783297",Nairobi,,Nairobi County,Kenya
63,incident_12206, sexual invite ," there are some boys who likes disturbing a girl when she in class even if she has been sent they follow him  
						  More Information »
« Less Information
",2019-05-13 14:45:00,"Makina, Nairobi, Kenya",Sexual Invites,-1.3084665,36.783297,"-1.3084665,36.783297",Nairobi,,Nairobi County,Kenya
64,incident_12205, sexual invite ," there are some boys who likes disturbing a girl when she in class even if she has been sent they follow him  
						  More Information »
« Less Information
",2019-05-13 14:45:00,"Makina, Nairobi, Kenya",Sexual Invites,-1.3084665,36.783297,"-1.3084665,36.783297",Nairobi,,Nairobi County,Kenya
65,incident_12204, sexual invite ," there are some boys who likes disturbing a girl when she in class even if she has been sent they follow him  
						  More Information »
« Less Information
",2019-05-13 14:45:00,"Makina, Nairobi, Kenya",Sexual Invites,-1.3084665,36.783297,"-1.3084665,36.783297",Nairobi,,Nairobi County,Kenya
66,incident_12203, sexual invite ," there are some boys who likes disturbing a girl when she in class even if she has been sent they follow him  
						  More Information »
« Less Information
",2019-05-13 14:45:00,"Makina, Nairobi, Kenya",Sexual Invites,-1.3084665,36.783297,"-1.3084665,36.783297",Nairobi,,Nairobi County,Kenya
67,incident_12202, sexual invite ," there are some boys who likes disturbing a girl when she in class even if she has been sent they follow him  
						  More Information »
« Less Information
",2019-05-13 14:45:00,"Makina, Nairobi, Kenya",Sexual Invites,-1.3084665,36.783297,"-1.3084665,36.783297",Nairobi,,Nairobi County,Kenya
68,incident_12200, touchings ," there is a teacher who likes touching a girl on the breast  
						  More Information »
« Less Information
",2019-05-13 14:21:00,"Makina, Nairobi, Kenya",Sexual Invites,-1.3084665,36.783297,"-1.3084665,36.783297",Nairobi,,Nairobi County,Kenya
69,incident_12228, stalking ," guy just started following me  
						  More Information »
« Less Information
",2019-05-13 14:00:00,"Griekwastad, South Africa",Stalking,-28.856486800000003,23.251355399999998,"-28.856486800000003,23.251355399999998",Griekwastad,,Northern Cape,South Africa
70,incident_12164, sexual invite ," A girl is asking if a boy comes to your house so that they can do assignment together  
						  More Information »
« Less Information
",2019-05-13 11:23:00,"Laini Saba, Nairobi, Kenya",Sexual Invites,-1.3121711999999999,36.7940684,"-1.3121711999999999,36.7940684",Nairobi,,Nairobi County,Kenya
71,incident_12163, sexual invite ," A girl is asking if a boy comes to your house so that they can do assignment together  
						  More Information »
« Less Information
",2019-05-13 11:23:00,"Laini Saba, Nairobi, Kenya",Sexual Invites,-1.3121711999999999,36.7940684,"-1.3121711999999999,36.7940684",Nairobi,,Nairobi County,Kenya
72,incident_12160, sexual invite ," There is a girl who is being forced by a boy to love him but she is against it,he even threatens to kill her if she don,t do so  
						  More Information »
« Less Information
",2019-05-13 10:58:00,"Laini Saba, Nairobi, Kenya",Sexual Invites,-1.3121711999999999,36.7940684,"-1.3121711999999999,36.7940684",Nairobi,,Nairobi County,Kenya
73,incident_12227, Catcalling ," Was walking by the town library  
						  More Information »
« Less Information
",2019-05-13 07:00:00,"281 Church St, Pietermaritzburg, 3201, South Africa",Catcalls/Whistles,-29.60073,30.379509999999996,"-29.60073,30.379509999999996",Pietermaritzburg,,KwaZulu-Natal,South Africa
74,incident_12226, Catcalling ," Was walking by the town library  
						  More Information »
« Less Information
",2019-05-13 07:00:00,"281 Church St, Pietermaritzburg, 3201, South Africa",Catcalls/Whistles,-29.60073,30.379509999999996,"-29.60073,30.379509999999996",Pietermaritzburg,,KwaZulu-Natal,South Africa
75,incident_12169, sexual invite ," there is a girl who is in love with boy but the boy does not know  
						  More Information »
« Less Information
",2019-05-10 11:52:00,"Laini Saba, Nairobi, Kenya",Sexual Invites,-1.3121711999999999,36.7940684,"-1.3121711999999999,36.7940684",Nairobi,,Nairobi County,Kenya
76,incident_12157, purse snatching ," A group of boys came on their bike and snatched one lady's purse and ran away  
						  More Information »
« Less Information
",2019-05-07 18:29:00,"Chanakya Puri, Danapur Nizamat, Patna, Bihar 801503, India",Chain Snatching / Robbery,25.625227,85.05322120000001,"25.625227,85.05322120000001",Danapur,,Bihar,India
77,incident_12153, chain snatching ," My mother and aunt was going to market, while returning from there. Two man came on bike and snatched my mother's chain  
						  More Information »
« Less Information
",2019-05-07 17:00:00,"Chanakya Puri, Danapur Nizamat, Patna, Bihar 801503, India",Chain Snatching / Robbery,25.625227,85.05322120000001,"25.625227,85.05322120000001",Danapur,,Bihar,India
78,incident_12119, question ," if a boy tells you to prove to him if you love him and asks you to kiss him what should you do?  
						  More Information »
« Less Information
",2019-05-07 11:52:00,"kibera, Nairobi, Kenya",Others,-1.3114845,36.787947499999994,"-1.3114845,36.787947499999994",Nairobi,,Nairobi County,Kenya
79,incident_12289, Shop lots in sunway ," walking around the shopping lots with some girlfriends when a group of men catcalled us  
						  More Information »
« Less Information
",2019-05-06 16:00:00,"34, Jalan PJS 11/22, Bandar Sunway, 47500 Petaling Jaya, Selangor, Malaysia",Catcalls/Whistles,3.0675974999999998,101.6006108,"3.0675974999999998,101.6006108",Petaling Jaya,,Selangor,Malaysia
